"","taxon","lfc_(Intercept)","lfc_treatmentTreated","se_(Intercept)","se_treatmentTreated","W_(Intercept)","W_treatmentTreated","p_(Intercept)","p_treatmentTreated","q_(Intercept)","q_treatmentTreated","diff_(Intercept)","diff_treatmentTreated","passed_ss_(Intercept)","passed_ss_treatmentTreated","diff_robust_(Intercept)","diff_robust_treatmentTreated"
"132","g__Qipengyuania",0.0160197796670121,-0.0516341462919402,NA,0.337311696327466,NA,-0.153075469526005,1,0.903299763498304,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"133","g__Sandaracinobacter",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"134","g__Sphingobium",0.27433416631429,-0.519648652293887,0.247628237632068,0.407439924175876,1.10784686325597,-1.27539944286259,0.286598782235091,0.222925719096738,1,0.58632517899416,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"135","g__Sphingomonas",0.121285580580066,-0.623200740621582,0.337637675704568,0.435411205128054,0.359218148054634,-1.43129238127507,0.725673339670309,0.177871342857571,1,0.494946345342805,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"136","g__Sphingopyxis",0.988001186288989,-0.876644389272359,0.148154253497332,0.248289232462095,6.66873318157405,-3.530738649354,0.0947573440418224,0.175706070432902,0.510634526507755,0.494946345342805,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"137","g__Aeromonas",-0.186531294046565,-1.1758810335706,0.100598364886463,0.236206594747425,-1.85421795132642,-4.97818883857993,0.314871888238013,0.126202220238925,1,0.410691970947011,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"138","g__Achromobacter",0.200596004077533,-0.418727319383131,0.198108187539468,0.3764159332605,1.01255786834943,-1.11240593817624,0.357734642074933,0.316566972255924,1,0.759760733414217,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"139","g__Verticiella",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"140","g__Burkholderia-Caballeronia-Paraburkholderia",-0.724580399364013,1.16598573405535,0.22656157240145,0.34031746152321,-3.19816106360752,3.426170754908,0.0186432627877111,0.0140369812879816,0.275346650403117,0.1480305255723,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"141","g__Cupriavidus",-0.186921055791366,1.30820490417401,NA,0.238160843198675,NA,5.49294706301782,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"142","g__Lautropia",0.435508240257566,0.291087936128691,0.101480600232544,0.234502976433135,4.29154182434469,1.24129740507447,0.0502400277972065,0.340334200176185,0.391515138765319,0.796880078461311,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"143","g__Ralstonia",0.255731349240469,-0.446067203631069,0.30734153992997,0.530181028416913,0.832075447070186,-0.841348859582921,0.415702470516756,0.410617106536058,1,0.906189476493369,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"144","g__Acidovorax",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"145","g__Aquabacterium",-0.112015244897475,0.251052249024135,0.260373627325686,0.332496845088664,-0.430209641613827,0.755051522239825,0.676166904152728,0.46762832256205,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"146","g__Comamonas",0.650258758430939,-1.60111889006058,0.293335667424938,0.371713761488455,2.21677358276703,-4.30739740075592,0.0909379901633382,0.0125718654399567,0.510634526507755,0.1480305255723,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"147","g__Curvibacter",-0.316018895626802,1.64065503976783,0.194090526333036,0.268614585054366,-1.62820360992042,6.10784049360454,0.201965760581167,0.00881878886306875,0.825051617693278,0.1480305255723,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"148","g__Delftia",1.39509198822591,-2.87076282986179,NA,0.239799164724417,NA,-11.9715297305599,1,0.0530546455112885,1,0.274276824533712,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"149","g__Variovorax",0.101193383431828,-1.01732949002195,0.187858028939874,0.267587338296716,0.53866946226832,-3.80185959656238,0.627518922176884,0.031964171891049,1,0.220000519948978,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"150","g__Kingella",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"151","g__Neisseria",-0.313350489172888,0.308734618982593,0.31575764036888,0.659872353713919,-0.992376586063983,0.467870213451074,0.340603335538907,0.648260389774023,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"152","g__Herbaspirillum",-0.222160870515451,2.4456369155814,0.146948763731165,0.24779459920554,-1.51182537963968,9.8696134759289,0.372030276685387,0.0642836307500887,1,0.274276824533712,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"153","g__Massilia",0.579554186111927,-1.49856359813451,0.269807710192041,0.447335728070627,2.14802677691982,-3.34997520675996,0.0753111296449663,0.0154198464137812,0.494649419252107,0.1480305255723,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"154","g__Pantoea",0.42226460034344,-2.82209586181806,0.24953668988096,0.30895722403894,1.69219444461205,-9.13426080453899,0.339787847167993,0.0694193581970986,1,0.283585463273254,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"155","g__Halomonas",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"156","g__HdN1",0.490720484034334,-0.906167063678562,NA,0.238160843198675,NA,-3.80485327272138,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"157","g__Aggregatibacter",1.49038305919201,-2.41430957964486,NA,0.246304160579949,NA,-9.80214696316991,1,0.010248053113214,1,0.1480305255723,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"158","g__Haemophilus",0.167639525498308,-0.509240982805098,0.293632961291014,0.552653647167179,0.570915215925516,-0.921446887060987,0.576511140056995,0.371400513937979,1,0.859143357543276,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"159","g__Rodentibacter",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"160","g__Acinetobacter",0.0608408062097143,-0.196339821251347,0.381087704881186,0.525258808009284,0.159650404435596,-0.373796342407791,0.875154500758695,0.713462730573722,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"161","g__Enhydrobacter",0.0332768433878035,-0.599068493196804,0.435213089999251,0.578852791994148,0.0764610351859149,-1.03492373446626,0.940312327012176,0.321111037353042,1,0.761152088540544,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"162","g__Moraxella",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"163","g__Psychrobacter",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"164","g__Pseudomonas",0.0617703675294352,-0.113524455675861,0.450143536269739,0.498510813169042,0.137223713221155,-0.227727167950849,0.892226011598468,0.822170265216439,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"165","g__Stenotrophomonas",0.293352035396097,-1.01834952575654,0.409542104969412,0.680613216964105,0.716292737270583,-1.49622355307603,0.490199954276781,0.16547235444124,1,0.494404875218087,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"166","g__Xanthomonas",-1.18480403565209,2.35969076281173,0.240217224412515,0.302249331242883,-4.93221932169808,7.80710002933148,0.127347466480799,0.0811020791663236,0.611267839107833,0.305325474508512,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"167","g__Treponema",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"168","g__Acari",-3.0038156072092,6.94199400700967,NA,0.238160843198675,NA,29.1483432531293,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"169","g__Cladosporium",-0.201265183798573,-0.119454428693972,0.403302363813312,0.439861213629154,-0.499042906407903,-0.271572998465566,0.627578732473005,0.790979541789652,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"170","g__Neophaeosphaeria",-0.24942205485352,-0.798928516209518,0.297613840173847,0.345779324796144,-0.838072768080355,-2.3105155771836,0.555939369013363,0.260034955433805,1,0.665729879008358,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"171","g__Alternaria",0.901460354292997,-1.41587375563239,0.136435596454529,0.324823504853623,6.60722258500501,-4.35890178658848,0.00271958247748314,0.0120725175108745,0.104431967135353,0.1480305255723,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"172","g__Aspergillus",-0.669769379514581,0.388431490938991,0.135451638318466,0.259172714763712,-4.94471228129303,1.49873605056429,0.0385499770953445,0.272681838294311,0.370079780115307,0.685885987580939,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"173","g__Candida-Lodderomyces_clade",0.497752369892358,-1.45953391193076,NA,0.241270019983323,NA,-6.04937949618295,1,0.10429404255712,1,0.364081021290311,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"174","g__Debaryomyces",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"175","g__Kurtzmaniella-Candida_clade",-0.653524418056645,-0.225026683664371,NA,0.238160843198675,NA,-0.944851725590562,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"176","g__Starmerella-Candida_clade",0.12343372291187,-1.7789429656014,NA,0.238160843198675,NA,-7.46950229814813,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"177","g__Pichia",0.0356389489736605,-1.73873672891762,0.115158122260526,0.237962954589154,0.30947837872029,-7.3067538261137,0.808931491410689,0.0865896288660931,1,0.31368318381679,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"178","g__Hanseniaspora",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"179","g__Fusarium",-0.158287510809743,0.0596083906575087,0.264628953197195,0.319173116972098,-0.59814887561374,0.186758807330003,0.610455156693912,0.869078246728218,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"180","g__Conocybe",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"181","g__Cystobasidium",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"182","g__Malassezia",0.0817720706041857,-0.281527401829851,0.434981030258686,0.87599829735605,0.187989969483394,-0.321378937241728,0.853404024674567,0.752357813179416,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"183","g__Rhodotorula",0.0909085479013699,-1.14899201190899,0.111255469711209,0.281221609651943,0.817115312508638,-4.08571735767764,0.459735194970931,0.0150277829694701,1,0.1480305255723,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"184","g__Puccinia",1.13351560780686,-1.3601324675406,NA,0.245041582475104,NA,-5.55061901658585,1,0.113476198639481,1,0.382235616469832,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"185","g__Filobasidium",-0.060633621415695,-0.225754997825065,0.179595910825939,0.263555487601159,-0.337611369528674,-0.856574833177834,0.792719254960417,0.549083023039525,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"186","g__Naganishia",0.275711538004031,-0.614760852537647,0.184141647412815,0.266088945004003,1.4972796316193,-2.31035848756662,0.374867627328749,0.26005073398764,1,0.665729879008358,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"187","g__Vishniacozyma",-0.60962045685055,1.21981717973136,0.146249370358131,0.245681871201119,-4.16836294992402,4.96502722715261,0.0530176750411369,0.0382529925034759,0.391515138765319,0.235460468643091,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"188","g__Papiliotrema",0.937127398063621,-2.07851126226675,NA,0.238160843198675,NA,-8.72734255703339,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"189","g__Mucor",-1.01409585442885,1.85453929730937,NA,0.238160843198675,NA,7.78691942974985,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"190","g__Magnoliophyta",0.373607993735969,-1.41398129901723,0.308354045356478,0.400983931493925,1.2116202117733,-3.52627920462856,0.256508177745016,0.00645151538374165,1,0.1480305255723,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"191","g__Pinophyta",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"192","g__Mammalia",0.614116203468815,-1.36756706769732,0.267313793484325,0.579049824460408,2.29736069906481,-2.36174334215833,0.0472027949336755,0.0424798503001617,0.391515138765319,0.235460468643091,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
